Observation,TextUrn,Image,Comments
urn:cite:op.16A.8,urn:cts:greekLit:tlg0012.tlg001.msA:16.5@ω,"urn:cite:hmt:vaimg.VA206RN-0377@0.284,0.287,0.016,0.0188",
urn:cite:op.16A.9,urn:cts:greekLit:tlg0012.tlg001.msA:16.5@ν[2],"urn:cite:hmt:vaimg.VA206RN-0377@0.299,0.2908,0.015,0.0158",
urn:cite:op.16A.10,urn:cts:greekLit:tlg0012.tlg001.msA:16.5@ω[2],"urn:cite:hmt:vaimg.VA206RN-0377@0.313,0.2885,0.019,0.0195",
urn:cite:op.16A.11,urn:cts:greekLit:tlg0012.tlg001.msA:16.5@κ,"urn:cite:hmt:vaimg.VA206RN-0377@0.335,0.2855,0.022,0.024",
urn:cite:op.16A.12,urn:cts:greekLit:tlg0012.tlg001.msA:16.5@τ[2],"urn:cite:hmt:vaimg.VA206RN-0377@0.355,0.2923,0.013,0.0143",
urn:cite:op.16A.13,urn:cts:greekLit:tlg0012.tlg001.msA:16.5@ε[2],"urn:cite:hmt:vaimg.VA206RN-0377@0.364,0.2938,0.012,0.0113",
urn:cite:op.16A.14,urn:cts:greekLit:tlg0012.tlg001.msA:16.5@ι[2],"urn:cite:hmt:vaimg.VA206RN-0377@0.372,0.2945,0.01,0.0113",
urn:cite:op.16A.15,urn:cts:greekLit:tlg0012.tlg001.msA:16.5@ρ,"urn:cite:hmt:vaimg.VA206RN-0377@0.379,0.2953,0.013,0.0113",
urn:cite:op.16A.16,urn:cts:greekLit:tlg0012.tlg001.msA:16.5@ε[3],"urn:cite:hmt:vaimg.VA206RN-0377@0.39,0.2915,0.015,0.0143",
urn:cite:op.16A.17,urn:cts:greekLit:tlg0012.tlg001.msA:16.5@π,"urn:cite:hmt:vaimg.VA206RN-0377@0.404,0.2953,0.02,0.0105",
